timestamp,process_name,cpu_usage,memory_usage,file_read_count,file_write_count,file_delete_count,registry_change_count,network_connections,entropy,extension_change,process_spawn_count,label
2026-01-01 20:08:40,conhost_srv.exe,30.31,356.25,4,20,9,4,0,7.2758,1,3,1
2026-01-01 18:15:00,svc_update32.exe,63.47,271.6,11,22,5,3,0,7.8879,1,1,1
2026-01-01 11:13:10,teams.exe,24.56,47.49,2,2,0,0,4,4.6424,0,2,0
2026-01-01 11:54:30,cmd.exe,22.02,117.64,6,1,0,2,5,2.4149,0,1,0
2026-01-01 16:33:50,wmiprvse_helper.exe,30.61,294.68,14,18,5,9,1,7.1233,1,0,1
2026-01-01 18:49:10,wscript_svc.exe,64.79,369.21,10,17,5,6,1,7.176,1,0,1
2026-01-01 19:11:50,taskhost_helper.exe,37.74,313.63,6,23,6,3,2,6.6574,1,1,1
2026-01-01 15:21:40,firefox.exe,15.62,140.58,9,2,0,1,1,1.9032,0,2,0
2026-01-01 22:50:10,taskhost_helper.exe,35.59,320.26,9,20,3,3,1,7.388,1,0,1
2026-01-01 17:15:50,wscript_svc.exe,54.64,118.82,6,25,12,2,0,7.274,1,3,1
2026-01-01 19:38:40,conhost_srv.exe,61.07,267.5,10,21,7,3,0,7.3443,1,1,1
2026-01-01 20:57:40,rundll32_helper.exe,55.16,246.45,10,29,9,6,1,6.9852,1,2,1
2026-01-01 08:00:20,winword.exe,17.08,104.32,8,1,0,1,3,3.9949,0,0,0
2026-01-01 12:51:20,acrobat.exe,13.14,191.98,4,1,0,0,2,1.9079,0,0,0
2026-01-01 16:49:30,csrss_svc.exe,69.6,88.76,7,18,3,1,1,7.5013,1,1,1
2026-01-01 21:27:20,syswow64svc.exe,72.65,390.85,12,21,5,3,0,7.7954,0,1,1
2026-01-01 15:31:00,notepad.exe,7.63,104.87,3,3,0,2,5,0.8207,0,0,0
2026-01-01 21:42:10,wmiprvse_helper.exe,75.64,275.64,6,31,4,6,3,7.3047,1,1,1
2026-01-01 20:53:40,conhost_srv.exe,50.45,365.74,8,17,0,4,3,7.4037,1,3,1
2026-01-01 20:32:40,rundll32_helper.exe,61.94,354.48,14,19,6,4,3,7.2901,1,0,1
2026-01-01 22:13:50,wmiprvse_helper.exe,46.8,101.61,6,25,4,4,0,7.293,1,3,1
2026-01-01 15:11:30,slack.exe,23.19,101.59,5,3,0,1,1,2.6102,0,0,0
2026-01-01 13:17:20,svchost.exe,6.32,34.16,7,5,0,1,1,3.1546,0,0,0
2026-01-01 13:54:40,powershell.exe,6.94,84.2,2,2,0,0,2,2.5994,0,0,0
2026-01-02 00:04:10,wscript_svc.exe,63.68,344.08,9,14,2,1,0,7.2999,1,3,1
2026-01-01 09:50:10,chrome.exe,2.42,56.71,12,1,0,0,2,1.4031,0,0,0
2026-01-02 00:34:00,syswow64svc.exe,40.49,273.94,10,19,7,4,0,6.7346,0,1,1
2026-01-01 18:29:50,winlogon_svc.exe,47.98,351.73,6,32,5,2,0,7.3123,1,3,1
2026-01-01 12:10:30,excel.exe,12.28,152.26,8,2,0,0,1,1.839,0,0,0
2026-01-02 00:20:30,wmiprvse_helper.exe,82.71,334.46,12,20,10,3,1,7.8503,1,1,1
2026-01-01 08:37:30,explorer.exe,3.55,195.45,6,2,0,1,1,1.4438,0,0,0
2026-01-01 20:46:00,rundll32_helper.exe,77.33,397.17,7,28,5,2,2,7.133,1,2,1
2026-01-01 11:11:10,powerpnt.exe,11.66,191.6,4,2,1,0,3,1.5074,0,0,0
2026-01-01 22:11:00,rundll32_helper.exe,62.4,337.66,11,26,5,2,0,8.0,1,1,1
2026-01-01 21:16:30,winlogon_svc.exe,65.93,211.97,4,22,4,3,1,7.6333,1,1,1
2026-01-01 14:53:30,notepad.exe,15.8,174.03,3,5,0,0,4,2.0484,0,0,0
2026-01-01 09:00:50,outlook.exe,8.67,199.98,6,3,0,1,3,2.5414,0,0,0
2026-01-01 10:57:30,explorer.exe,1.68,118.21,7,3,0,1,1,3.0941,0,0,0
2026-01-01 08:34:10,firefox.exe,2.48,106.3,4,1,0,0,2,2.4118,0,0,0
2026-01-01 17:51:10,csrss_svc.exe,46.13,96.49,13,27,5,6,1,7.9056,0,2,1
2026-01-01 16:26:50,taskhost_helper.exe,82.16,366.78,12,27,7,8,1,7.2451,1,4,1
2026-01-01 20:52:40,rundll32_helper.exe,42.94,90.98,9,26,8,6,2,7.117,1,2,1
2026-01-01 14:45:00,explorer.exe,8.63,123.82,2,2,0,1,3,2.0077,0,0,0
2026-01-01 12:35:20,winword.exe,14.05,174.84,6,1,0,1,3,2.0631,0,0,0
2026-01-01 19:12:40,rundll32_helper.exe,51.39,356.83,7,30,3,2,1,7.6644,0,3,1
2026-01-01 16:44:50,winlogon_svc.exe,83.34,396.75,11,28,5,3,4,7.9446,1,3,1
2026-01-01 17:50:00,svc_update32.exe,69.6,151.04,12,21,6,4,1,7.0019,0,2,1
2026-01-01 22:54:30,csrss_svc.exe,34.94,360.75,11,25,5,2,0,7.8727,1,1,1
2026-01-01 16:22:10,wmiprvse_helper.exe,67.17,370.95,8,28,4,6,2,7.5971,1,2,1
2026-01-01 17:58:40,conhost_srv.exe,89.62,250.96,12,31,8,2,0,7.288,1,4,1
2026-01-01 12:56:30,slack.exe,6.03,162.54,7,1,0,0,1,1.324,0,0,0
2026-01-01 21:37:10,wmiprvse_helper.exe,68.49,174.36,9,25,5,2,1,7.7732,1,2,1
2026-01-01 20:31:20,lsass_helper.exe,45.87,204.11,9,24,6,5,2,7.2622,0,2,1
2026-01-01 10:20:10,chrome.exe,1.34,185.12,4,2,0,1,1,1.2363,0,0,0
2026-01-01 21:59:10,wscript_svc.exe,85.13,345.75,7,18,6,3,0,7.5147,1,1,1
2026-01-01 19:37:10,wmiprvse_helper.exe,36.97,88.17,7,20,5,5,0,7.7518,1,3,1
2026-01-01 16:19:40,powershell.exe,18.82,160.62,9,1,0,1,3,2.6937,1,0,0
2026-01-01 16:15:20,winword.exe,13.86,168.5,10,1,0,0,3,3.2366,0,0,0
2026-01-01 17:57:20,syswow64svc.exe,34.81,295.32,11,22,5,5,0,7.2959,1,1,1
2026-01-01 16:12:20,svchost.exe,10.73,76.41,1,1,0,0,0,3.0015,0,0,0
2026-01-01 16:36:40,svc_update32.exe,58.09,221.36,4,15,5,4,0,7.3507,1,1,1
2026-01-01 23:29:50,winlogon_svc.exe,51.45,80.21,9,20,4,3,1,7.7395,1,2,1
2026-01-01 13:19:30,cmd.exe,10.64,199.21,5,3,0,1,2,2.4245,0,1,0
2026-01-01 11:23:30,notepad.exe,6.84,111.59,5,2,0,0,2,2.381,0,0,0
2026-01-01 08:04:20,code.exe,24.0,199.23,6,1,0,0,5,3.9038,0,0,0
2026-01-01 19:02:40,rundll32_helper.exe,57.75,179.69,4,26,2,3,0,7.4156,1,4,1
2026-01-01 11:29:20,code.exe,20.38,187.69,12,2,0,0,2,3.3252,0,0,0
2026-01-01 13:35:00,explorer.exe,21.65,124.62,4,0,0,0,4,2.9265,0,0,0
2026-01-01 23:56:50,taskhost_helper.exe,68.78,91.49,6,33,8,7,0,7.3057,1,2,1
2026-01-01 09:18:00,excel.exe,8.32,53.37,4,2,0,0,5,3.2974,0,1,0
2026-01-02 00:31:30,winlogon_svc.exe,72.65,360.05,10,19,2,3,4,7.4035,1,1,1
2026-01-01 17:04:30,csrss_svc.exe,65.32,283.23,13,19,8,5,1,7.5524,1,2,1
2026-01-01 16:20:30,wmiprvse_helper.exe,53.85,255.47,10,25,8,0,1,7.5115,1,0,1
2026-01-01 08:35:20,winword.exe,22.05,118.33,4,4,0,0,4,3.3678,0,0,0
2026-01-01 18:55:20,conhost_srv.exe,44.12,236.17,12,23,5,2,1,6.9205,1,2,1
2026-01-01 10:31:00,notepad.exe,18.61,75.78,5,2,0,0,1,0.9986,0,0,0
2026-01-01 14:02:10,powershell.exe,11.01,72.17,4,0,0,0,2,2.3722,0,0,0
2026-01-01 13:19:20,code.exe,6.33,62.19,6,1,0,0,8,3.5229,0,0,0
2026-01-01 23:51:20,lsass_helper.exe,74.74,172.36,7,26,8,7,0,7.3608,1,1,1
2026-01-01 20:27:50,csrss_svc.exe,83.04,284.18,9,27,4,3,1,7.9386,1,1,1
2026-01-01 12:18:10,teams.exe,23.76,47.22,3,1,0,1,6,2.1926,0,0,0
2026-01-01 20:14:20,rundll32_helper.exe,50.84,267.81,6,26,8,2,1,6.8284,1,3,1
2026-01-01 08:12:00,cmd.exe,6.49,152.72,3,2,0,1,2,1.1093,0,1,0
2026-01-01 18:56:20,lsass_helper.exe,51.56,327.45,13,24,4,4,2,6.4488,1,1,1
2026-01-01 10:14:10,firefox.exe,24.62,167.33,6,2,0,1,1,2.0044,0,0,0
2026-01-01 17:38:40,conhost_srv.exe,38.89,93.0,7,16,4,5,1,7.6912,1,1,1
2026-01-01 12:21:20,acrobat.exe,24.81,67.44,5,2,0,0,2,2.4959,0,0,0
2026-01-01 10:54:40,powershell.exe,24.15,41.5,7,2,1,0,0,3.215,0,0,0
2026-01-01 19:38:50,wmiprvse_helper.exe,84.6,163.73,7,22,3,2,1,7.6258,1,4,1
2026-01-01 13:03:00,excel.exe,12.24,162.36,2,4,1,0,4,3.0499,0,1,0
2026-01-01 18:51:30,winlogon_svc.exe,71.62,219.37,9,21,5,0,1,8.0,1,2,1
2026-01-01 13:48:50,acrobat.exe,24.49,175.28,5,2,0,0,1,1.4581,0,0,0
2026-01-01 13:05:30,excel.exe,8.06,125.94,9,4,0,2,3,2.0803,0,0,0
2026-01-01 20:37:00,conhost_srv.exe,69.23,233.43,8,23,7,5,1,6.6537,1,2,1
2026-01-01 20:35:00,svc_update32.exe,45.93,398.34,13,19,4,3,0,7.9116,1,2,1
2026-01-01 13:20:00,explorer.exe,16.53,62.65,5,2,0,0,0,2.2038,0,0,0
2026-01-01 18:44:30,csrss_svc.exe,89.69,111.71,9,37,4,2,3,7.395,1,5,1
2026-01-01 18:05:00,svc_update32.exe,41.38,86.03,13,18,5,3,0,7.5974,1,0,1
2026-01-01 20:56:30,winlogon_svc.exe,76.36,198.22,8,14,3,2,0,8.0,1,2,1
2026-01-01 13:41:50,code.exe,20.62,171.39,7,3,0,0,2,2.6085,0,0,0
2026-01-01 13:06:40,firefox.exe,9.02,96.5,6,4,0,1,1,3.151,0,0,0
2026-01-01 08:05:00,explorer.exe,14.27,141.2,6,0,0,0,5,1.8724,0,2,0
2026-01-01 08:26:50,code.exe,3.26,62.42,4,3,0,2,1,1.908,0,0,0
2026-01-01 23:42:10,wmiprvse_helper.exe,35.51,273.51,5,24,3,5,0,7.7536,1,0,1
2026-01-01 22:37:20,syswow64svc.exe,65.91,216.24,14,26,2,5,1,7.9763,1,1,1
2026-01-01 16:02:30,explorer.exe,20.27,160.2,3,3,0,0,0,2.9673,0,0,0
2026-01-01 23:30:50,wscript_svc.exe,81.25,84.78,11,24,8,6,2,6.7868,1,2,1
2026-01-01 10:05:50,outlook.exe,20.06,177.03,6,2,0,1,3,4.4556,0,0,0
2026-01-01 21:15:40,syswow64svc.exe,77.94,245.89,9,20,3,3,1,7.3639,1,4,1
2026-01-01 08:53:10,teams.exe,12.33,153.05,6,4,0,1,1,2.5782,0,0,0
2026-01-01 23:55:50,wscript_svc.exe,59.79,270.13,10,23,7,3,1,7.6048,1,0,1
2026-01-01 19:32:00,conhost_srv.exe,75.47,315.31,8,36,4,3,0,8.0,1,2,1
2026-01-01 11:04:40,powershell.exe,16.36,110.63,7,0,0,1,1,2.7672,0,2,0
2026-01-01 09:52:20,svchost.exe,20.1,109.39,5,1,0,1,2,2.8696,0,1,0
2026-01-01 10:30:10,chrome.exe,12.25,108.89,6,1,0,1,2,3.3009,0,1,0
2026-01-01 20:27:00,conhost_srv.exe,60.59,223.11,15,28,4,3,0,7.3487,1,0,1
2026-01-01 23:14:00,syswow64svc.exe,56.64,250.94,10,25,5,3,1,7.2766,1,1,1
2026-01-01 13:46:00,notepad.exe,24.04,46.78,3,3,0,2,0,2.8588,0,2,0
2026-01-01 16:32:20,syswow64svc.exe,77.24,85.01,6,31,6,8,1,7.8835,1,0,1
2026-01-01 21:15:20,conhost_srv.exe,54.75,110.42,6,28,3,6,2,7.9159,1,0,1
2026-01-02 00:33:10,winlogon_svc.exe,41.95,256.15,5,30,2,3,1,6.7046,1,7,1
2026-01-01 19:51:30,winlogon_svc.exe,56.76,281.5,5,17,4,3,1,7.6683,1,0,1
2026-01-01 11:22:30,explorer.exe,12.34,50.21,4,1,0,0,4,3.7801,0,0,0
2026-01-01 21:07:50,csrss_svc.exe,73.42,308.45,6,14,5,5,0,7.7142,1,1,1
2026-01-01 10:28:20,outlook.exe,17.26,174.08,7,2,0,1,1,1.7348,0,0,0
2026-01-01 18:35:10,taskhost_helper.exe,80.44,81.43,5,29,9,5,1,7.7208,1,3,1
2026-01-01 13:06:00,notepad.exe,3.32,142.22,2,0,0,1,4,2.6354,0,0,0
2026-01-01 08:18:30,notepad.exe,3.25,180.96,6,1,0,0,0,3.6657,0,1,0
2026-01-01 10:58:20,outlook.exe,19.27,120.47,5,4,0,0,1,3.4493,0,1,0
2026-01-01 11:46:50,code.exe,24.75,191.27,6,3,0,0,0,2.7423,0,0,0
2026-01-01 23:53:30,taskhost_helper.exe,70.04,370.44,7,18,4,6,0,7.2096,1,0,1
2026-01-01 20:35:20,conhost_srv.exe,79.21,328.27,4,30,5,4,0,7.1144,1,3,1
2026-01-01 21:22:40,rundll32_helper.exe,70.87,306.7,8,30,6,2,3,7.2258,1,2,1
2026-01-01 19:11:00,rundll32_helper.exe,63.39,265.18,8,28,7,2,0,7.7283,1,3,1
2026-01-01 10:07:10,powershell.exe,22.76,88.52,7,3,0,0,3,2.0446,0,1,0
2026-01-01 11:44:00,slack.exe,9.27,152.48,3,1,0,0,2,2.9384,0,1,0
2026-01-01 09:58:20,outlook.exe,24.14,51.45,4,6,0,1,1,2.6852,0,1,0
2026-01-01 18:02:40,rundll32_helper.exe,71.84,83.59,12,25,6,7,1,6.9592,1,2,1
2026-01-01 22:31:00,rundll32_helper.exe,51.1,253.22,9,19,8,2,0,7.8671,1,2,1
2026-01-01 18:38:50,wmiprvse_helper.exe,37.89,296.27,7,24,2,4,1,7.9421,1,3,1
2026-01-02 00:06:40,svc_update32.exe,89.67,306.21,7,29,6,2,2,8.0,0,1,1
2026-01-01 19:39:30,csrss_svc.exe,35.07,327.45,7,29,2,1,2,7.5711,1,2,1
2026-01-01 19:08:30,taskhost_helper.exe,32.62,315.96,11,25,3,6,1,7.284,1,1,1
2026-01-01 22:07:00,conhost_srv.exe,30.31,340.5,5,19,5,5,0,7.8457,1,3,1
2026-01-01 12:14:20,code.exe,12.99,100.31,3,1,0,1,2,1.8428,0,0,0
2026-01-01 23:44:10,wscript_svc.exe,48.14,353.18,10,21,3,1,1,7.5635,1,1,1
2026-01-01 10:11:50,code.exe,13.7,151.42,5,0,0,2,8,1.9947,0,0,0
2026-01-01 11:41:00,notepad.exe,9.79,178.31,6,1,1,0,1,3.828,0,0,0
2026-01-01 18:23:00,lsass_helper.exe,40.73,383.67,8,26,5,4,1,7.2363,1,1,1
2026-01-01 09:52:10,powershell.exe,2.5,193.05,8,4,0,1,0,1.8811,0,0,0
2026-01-01 18:52:30,wscript_svc.exe,37.13,389.87,8,28,1,7,1,7.0939,1,2,1
2026-01-01 22:52:30,wscript_svc.exe,42.93,120.62,8,18,7,6,0,8.0,0,3,1
2026-01-01 19:25:00,svc_update32.exe,61.16,208.84,0,23,3,2,1,6.8332,1,3,1
2026-01-01 22:24:10,wscript_svc.exe,44.71,163.75,5,33,4,3,0,7.5653,1,1,1
2026-01-01 11:42:40,chrome.exe,20.04,158.0,7,5,1,1,1,1.1643,0,0,0
2026-01-01 17:11:50,taskhost_helper.exe,76.73,314.38,6,26,2,3,0,7.3437,1,1,1
2026-01-01 14:35:10,chrome.exe,24.16,181.65,3,4,0,2,3,3.2508,0,0,0
2026-01-01 17:00:30,wmiprvse_helper.exe,81.69,181.44,7,12,3,3,2,8.0,1,3,1
2026-01-01 08:48:10,teams.exe,13.33,124.26,2,3,1,0,1,2.1639,0,0,0
2026-01-02 00:08:00,lsass_helper.exe,31.71,347.9,4,27,0,3,0,7.8225,1,1,1
2026-01-01 08:23:00,excel.exe,9.92,37.76,5,1,0,0,2,3.9796,0,2,0
2026-01-02 00:15:10,taskhost_helper.exe,55.16,201.51,8,25,4,1,0,7.0951,1,2,1
2026-01-01 16:59:20,rundll32_helper.exe,38.51,179.41,4,17,4,1,1,7.7396,1,0,1
2026-01-01 13:50:20,winword.exe,15.02,150.79,5,1,0,1,1,1.6133,0,0,0
2026-01-01 21:47:00,conhost_srv.exe,63.98,128.42,4,26,7,3,1,7.257,0,3,1
2026-01-01 17:08:30,taskhost_helper.exe,77.3,169.43,8,24,5,7,1,6.9962,1,4,1
2026-01-02 00:09:00,syswow64svc.exe,36.39,242.7,9,19,5,1,3,7.0364,1,3,1
2026-01-01 08:39:30,cmd.exe,4.31,141.51,5,0,1,1,2,2.312,0,1,0
2026-01-01 19:10:40,syswow64svc.exe,67.01,380.61,13,30,4,3,2,7.2615,1,2,1
2026-01-01 15:01:00,notepad.exe,4.38,195.16,7,1,0,3,3,3.8598,0,0,0
2026-01-01 17:39:50,winlogon_svc.exe,86.98,256.28,8,27,8,2,1,7.6918,1,5,1
2026-01-01 08:31:00,notepad.exe,4.3,125.89,3,3,0,0,0,4.0444,0,0,0
2026-01-01 11:36:10,powerpnt.exe,10.81,70.32,8,2,0,0,0,3.507,0,1,0
2026-01-01 20:13:40,conhost_srv.exe,63.99,132.59,7,19,6,3,1,7.3743,1,1,1
2026-01-01 13:54:10,firefox.exe,11.46,165.35,2,1,1,1,1,2.6195,0,1,0
2026-01-01 18:33:20,svc_update32.exe,61.87,393.3,9,19,3,4,1,7.909,1,1,1
2026-01-01 12:38:10,teams.exe,3.13,86.4,4,4,1,0,3,2.3515,0,1,0
2026-01-01 11:52:30,explorer.exe,8.21,91.29,5,4,0,1,1,4.0927,0,0,0
2026-01-01 19:25:10,taskhost_helper.exe,67.78,107.99,4,35,4,6,0,7.1295,1,2,1
2026-01-01 14:26:20,acrobat.exe,7.9,167.11,6,0,0,2,5,1.9034,0,0,0
2026-01-01 21:12:10,wmiprvse_helper.exe,64.31,287.27,6,20,5,6,2,6.8966,1,5,1
2026-01-01 10:54:30,cmd.exe,24.01,169.02,3,1,0,0,2,3.1475,0,0,0
2026-01-01 15:07:10,powershell.exe,23.91,31.27,6,2,0,0,4,2.303,0,0,0
2026-01-01 12:44:20,code.exe,7.8,190.72,8,1,2,2,0,2.6592,0,1,0
2026-01-01 09:04:40,powershell.exe,9.63,80.67,5,1,0,0,0,1.9364,0,0,0
2026-01-01 12:36:20,acrobat.exe,20.19,112.57,2,4,0,0,3,2.9107,0,1,0
2026-01-01 22:21:40,svc_update32.exe,39.77,88.89,10,24,5,9,0,7.2397,1,5,1
2026-01-01 12:48:00,excel.exe,24.17,175.59,6,4,0,0,0,3.6065,0,0,0
2026-01-01 17:45:20,conhost_srv.exe,72.68,184.37,13,27,5,2,0,7.0368,1,1,1
2026-01-01 19:12:10,wmiprvse_helper.exe,78.85,255.24,2,19,4,5,1,7.62,1,1,1
2026-01-01 13:52:30,explorer.exe,1.96,88.67,5,1,0,1,3,0.7788,0,0,0
2026-01-01 18:36:10,csrss_svc.exe,51.63,315.99,8,22,3,4,1,7.7909,1,2,1
2026-01-01 09:56:50,code.exe,19.66,172.39,5,2,0,1,2,1.9515,0,2,0
2026-01-01 20:54:50,winlogon_svc.exe,68.07,204.45,9,31,7,5,0,6.9685,1,2,1
2026-01-01 18:32:20,syswow64svc.exe,45.24,275.11,7,23,6,2,2,7.333,1,1,1
2026-01-01 08:03:50,acrobat.exe,14.87,148.96,6,0,0,0,3,1.6666,0,0,0
2026-01-01 13:19:50,svchost.exe,16.88,106.81,6,2,1,1,3,2.0702,0,1,0
2026-01-01 15:11:50,code.exe,17.29,32.14,8,0,0,0,2,0.9957,0,1,0
2026-01-01 09:51:10,powerpnt.exe,2.31,114.96,4,1,0,1,0,2.5188,0,0,0
2026-01-01 14:55:00,explorer.exe,14.66,123.02,2,3,0,3,3,2.1565,0,0,0
2026-01-01 08:01:50,code.exe,16.91,192.46,2,2,0,0,6,3.7059,0,1,0
2026-01-01 19:04:00,syswow64svc.exe,42.8,252.99,4,23,5,2,0,7.5433,1,0,1
2026-01-01 08:40:40,teams.exe,8.46,57.31,5,0,1,0,1,2.0557,0,0,0
2026-01-01 13:38:20,outlook.exe,11.32,62.76,4,0,0,0,1,3.7673,0,1,0
2026-01-01 19:10:00,svc_update32.exe,54.16,214.59,8,21,8,2,1,7.4162,1,0,1
2026-01-01 17:25:00,svc_update32.exe,66.31,191.31,13,33,9,5,1,7.4761,1,1,1
2026-01-01 20:01:20,lsass_helper.exe,30.05,274.33,10,40,5,2,0,7.3714,1,1,1
2026-01-01 19:55:30,wmiprvse_helper.exe,81.14,235.93,8,24,1,3,1,8.0,0,3,1
2026-01-01 11:53:50,acrobat.exe,6.75,52.14,6,0,0,0,2,2.6887,0,0,0
2026-01-01 11:00:30,excel.exe,5.77,168.74,3,1,0,2,1,2.4272,0,0,0
2026-01-01 15:35:10,chrome.exe,21.52,199.28,5,5,0,0,3,4.1389,0,0,0
2026-01-01 16:27:30,wscript_svc.exe,45.51,323.85,12,25,9,4,0,6.6655,1,3,1
2026-01-01 18:56:50,taskhost_helper.exe,61.05,317.76,5,28,2,7,3,7.0143,1,2,1
2026-01-01 16:28:10,winlogon_svc.exe,76.79,362.83,9,26,4,6,0,7.4936,1,0,1
2026-01-01 12:16:40,firefox.exe,7.87,138.39,6,2,0,1,2,1.167,0,1,0
2026-01-01 15:15:20,winword.exe,5.07,161.34,6,2,0,3,3,2.0566,0,1,0
2026-01-01 22:39:50,winlogon_svc.exe,53.62,354.56,7,28,6,2,1,8.0,1,0,1
2026-01-01 22:33:50,wmiprvse_helper.exe,73.98,338.36,6,24,6,4,2,7.5841,1,1,1
2026-01-01 21:25:10,taskhost_helper.exe,63.52,383.47,7,20,6,4,2,7.5487,1,2,1
2026-01-01 16:24:40,lsass_helper.exe,80.29,133.41,12,23,1,0,1,6.9618,1,3,1
2026-01-01 15:24:40,powershell.exe,6.09,108.26,2,1,0,0,0,1.8851,0,0,0
2026-01-01 10:25:30,excel.exe,21.34,64.32,4,1,0,1,1,1.6854,0,1,0
2026-01-01 19:02:50,csrss_svc.exe,71.95,138.43,8,20,4,3,0,7.5475,1,1,1
2026-01-01 10:23:10,teams.exe,11.61,157.31,11,0,0,1,3,2.1952,0,1,0
2026-01-01 19:21:40,svc_update32.exe,51.84,94.1,11,25,4,6,0,8.0,1,4,1
2026-01-01 11:32:20,svchost.exe,24.74,75.97,4,3,1,0,0,3.135,0,1,0
2026-01-01 22:05:50,wscript_svc.exe,55.56,136.71,6,27,9,5,0,6.7932,1,2,1
2026-01-01 23:31:30,winlogon_svc.exe,77.01,175.97,5,33,7,5,1,7.77,1,2,1
2026-01-01 14:18:40,powerpnt.exe,5.23,69.48,6,1,1,0,4,3.4364,0,2,0
2026-01-01 11:39:10,firefox.exe,4.81,105.13,9,0,0,0,0,2.6722,0,0,0
2026-01-01 11:42:20,svchost.exe,15.29,49.73,14,1,0,1,3,1.1402,0,0,0
2026-01-01 11:31:40,firefox.exe,6.38,95.32,8,3,0,1,2,3.9219,0,0,0
2026-01-01 20:16:50,taskhost_helper.exe,76.5,378.14,4,32,8,2,1,8.0,1,2,1
2026-01-01 19:12:50,csrss_svc.exe,60.43,360.52,8,19,8,3,0,6.7231,1,5,1
2026-01-01 15:05:00,explorer.exe,21.9,43.03,5,1,0,0,2,2.68,0,1,0
2026-01-01 17:36:50,taskhost_helper.exe,70.21,322.57,7,22,2,2,0,7.8256,1,2,1
2026-01-01 09:09:00,slack.exe,1.6,179.98,8,1,1,0,1,1.5566,0,0,0
2026-01-01 08:57:40,chrome.exe,24.22,94.86,1,4,0,0,2,2.0804,1,0,0
2026-01-01 08:49:20,code.exe,3.6,146.93,9,1,0,0,6,2.5225,0,0,0
2026-01-01 15:49:30,cmd.exe,1.53,34.26,5,1,1,0,4,3.4639,0,1,0
2026-01-01 17:27:50,csrss_svc.exe,67.61,104.77,11,22,7,5,1,7.4239,1,1,1
2026-01-02 00:36:40,svc_update32.exe,43.38,166.9,6,19,4,3,0,7.5091,1,3,1
2026-01-01 13:29:50,svchost.exe,24.18,147.67,3,1,1,1,3,1.6248,0,0,0
2026-01-01 12:12:10,powershell.exe,18.45,186.54,3,1,0,1,0,2.1944,0,0,0
2026-01-02 00:05:10,taskhost_helper.exe,48.92,132.04,11,26,7,5,0,8.0,1,3,1
2026-01-01 09:05:00,explorer.exe,17.63,80.33,2,2,0,0,1,2.6862,0,0,0
2026-01-01 17:24:20,rundll32_helper.exe,33.76,99.85,5,27,6,6,2,7.3053,1,2,1
2026-01-01 18:24:40,lsass_helper.exe,39.73,384.37,12,27,6,10,0,7.3089,1,3,1
2026-01-01 21:30:30,wmiprvse_helper.exe,88.11,230.97,12,23,6,2,2,6.7434,1,0,1
2026-01-01 14:28:50,acrobat.exe,20.25,123.46,8,1,2,0,3,3.4137,0,1,0
2026-01-01 23:37:00,conhost_srv.exe,65.0,228.3,7,22,3,6,2,7.3748,1,0,1
2026-01-01 17:45:10,taskhost_helper.exe,35.05,321.5,11,22,8,2,3,7.2024,1,1,1
2026-01-01 16:43:40,conhost_srv.exe,46.87,226.09,10,19,8,2,2,7.7355,1,1,1
2026-01-01 10:48:00,excel.exe,1.89,70.52,6,0,0,1,5,2.3889,0,0,0
2026-01-01 15:35:20,winword.exe,21.15,123.48,4,2,1,0,1,3.3166,0,0,0
2026-01-01 10:38:40,powerpnt.exe,6.71,175.24,4,2,0,0,2,2.4764,0,4,0
2026-01-01 08:26:10,powerpnt.exe,9.44,149.22,5,1,0,2,1,1.591,0,1,0
2026-01-01 16:39:30,csrss_svc.exe,52.68,313.0,4,29,3,4,0,7.8831,1,3,1
2026-01-01 09:58:10,teams.exe,11.3,170.97,5,1,0,3,2,3.265,0,0,0
2026-01-01 11:31:20,acrobat.exe,4.14,121.79,8,3,0,0,1,2.8181,0,2,0
2026-01-01 18:28:40,conhost_srv.exe,56.45,250.1,7,29,10,4,1,7.6878,1,1,1
2026-01-01 16:23:30,taskhost_helper.exe,37.4,393.66,10,26,8,3,0,7.3775,1,3,1
2026-01-01 15:24:10,firefox.exe,16.79,45.67,1,3,0,0,2,2.6031,0,0,0
2026-01-01 21:21:20,lsass_helper.exe,76.62,83.98,3,17,4,5,0,7.2207,1,2,1
2026-01-01 18:56:10,csrss_svc.exe,68.95,354.78,11,23,4,4,5,7.1497,1,0,1
2026-01-01 23:32:00,conhost_srv.exe,61.81,218.01,7,26,4,4,1,6.7781,0,0,1
2026-01-01 10:26:20,acrobat.exe,4.25,86.06,7,2,0,0,1,2.5802,0,1,0
2026-01-01 20:05:30,wmiprvse_helper.exe,43.16,86.64,13,36,1,2,1,7.2783,1,0,1
2026-01-01 14:06:00,notepad.exe,4.85,133.7,4,4,0,0,3,4.3945,0,0,0
2026-01-01 23:09:00,syswow64svc.exe,48.29,204.23,9,27,1,3,1,7.7861,0,2,1
2026-01-01 09:11:20,acrobat.exe,14.19,65.7,4,0,0,1,2,2.1816,0,0,0
2026-01-01 15:46:00,notepad.exe,3.19,83.54,3,1,1,0,2,2.9028,0,1,0
2026-01-01 11:29:50,svchost.exe,8.07,195.99,6,2,0,0,2,2.666,0,0,0
2026-01-01 11:53:20,outlook.exe,17.56,60.55,6,4,0,0,5,1.6313,0,0,0
2026-01-01 20:37:50,csrss_svc.exe,38.25,373.23,5,25,2,3,1,6.8693,1,2,1
